kvk_id,season_id,kingdom_a,kingdom_b,prep_winner,castle_winner,attacker,defender,castle_captured,season_date,kvk_title,description,created_at,updated_at
3890,12,53,25,53,53,53,25,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:15:59.367Z,2026-03-29T11:15:59.367Z
3891,12,54,41,54,54,54,41,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:15:59.529Z,2026-03-29T11:15:59.529Z
3892,12,55,27,55,27,55,27,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:15:59.689Z,2026-03-29T11:15:59.689Z
3893,12,95,157,95,95,95,157,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:15:59.847Z,2026-03-29T11:15:59.847Z
3894,12,97,91,97,97,97,91,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:00.004Z,2026-03-29T11:16:00.004Z
3895,12,98,120,98,98,98,120,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:00.161Z,2026-03-29T11:16:00.161Z
3896,12,102,104,102,102,102,104,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:00.319Z,2026-03-29T11:16:00.319Z
3897,12,133,150,133,133,133,150,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:00.479Z,2026-03-29T11:16:00.479Z
3898,12,134,170,134,134,134,170,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:00.642Z,2026-03-29T11:16:00.642Z
3899,12,136,77,136,136,136,77,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:00.799Z,2026-03-29T11:16:00.799Z
3900,12,137,76,137,137,137,76,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:00.956Z,2026-03-29T11:16:00.956Z
3901,12,139,78,139,139,139,78,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:01.121Z,2026-03-29T11:16:01.121Z
3902,12,140,75,140,75,140,75,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:01.279Z,2026-03-29T11:16:01.279Z
3903,12,141,72,141,72,141,72,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:01.443Z,2026-03-29T11:16:01.443Z
3904,12,142,92,142,142,142,92,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:01.605Z,2026-03-29T11:16:01.605Z
3905,12,143,171,143,143,143,171,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:01.764Z,2026-03-29T11:16:01.764Z
3906,12,144,100,144,144,144,100,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:01.925Z,2026-03-29T11:16:01.925Z
3907,12,146,106,146,106,146,106,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:02.085Z,2026-03-29T11:16:02.085Z
3908,12,147,89,147,147,147,89,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:02.245Z,2026-03-29T11:16:02.245Z
3909,12,166,112,166,112,166,112,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:02.402Z,2026-03-29T11:16:02.402Z
3910,12,167,87,167,87,167,87,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:02.559Z,2026-03-29T11:16:02.559Z
3911,12,168,82,168,82,168,82,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:02.719Z,2026-03-29T11:16:02.719Z
3912,12,172,169,172,172,172,169,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:02.881Z,2026-03-29T11:16:02.881Z
3913,12,173,70,173,70,173,70,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:03.046Z,2026-03-29T11:16:03.046Z
3914,12,174,165,174,165,174,165,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:03.212Z,2026-03-29T11:16:03.212Z
3915,12,175,109,175,175,175,109,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:03.370Z,2026-03-29T11:16:03.370Z
3916,12,177,185,177,177,177,185,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:03.529Z,2026-03-29T11:16:03.529Z
3917,12,180,223,180,180,180,223,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:03.688Z,2026-03-29T11:16:03.688Z
3918,12,202,196,202,196,202,196,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:03.845Z,2026-03-29T11:16:03.845Z
3919,12,203,187,203,203,203,187,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:04.004Z,2026-03-29T11:16:04.004Z
3920,12,206,179,206,206,206,179,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:04.162Z,2026-03-29T11:16:04.162Z
3921,12,207,182,207,207,207,182,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:04.320Z,2026-03-29T11:16:04.320Z
3922,12,208,227,208,208,208,227,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:04.479Z,2026-03-29T11:16:04.479Z
3923,12,209,226,209,226,209,226,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:04.636Z,2026-03-29T11:16:04.636Z
3924,12,212,192,212,192,212,192,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:04.794Z,2026-03-29T11:16:04.794Z
3925,12,214,232,214,232,214,232,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:04.952Z,2026-03-29T11:16:04.952Z
3926,12,216,178,216,178,216,178,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:05.107Z,2026-03-29T11:16:05.107Z
3927,12,241,319,241,319,241,319,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:05.263Z,2026-03-29T11:16:05.263Z
3928,12,242,393,242,242,242,393,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:05.418Z,2026-03-29T11:16:05.418Z
3929,12,244,324,244,244,244,324,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:05.575Z,2026-03-29T11:16:05.575Z
3930,12,246,299,246,299,246,299,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:05.732Z,2026-03-29T11:16:05.732Z
3931,12,248,253,248,248,248,253,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:05.889Z,2026-03-29T11:16:05.889Z
3932,12,249,334,249,249,249,334,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:06.045Z,2026-03-29T11:16:06.045Z
3933,12,250,291,250,250,250,291,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:06.204Z,2026-03-29T11:16:06.204Z
3934,12,251,284,251,251,251,284,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:06.362Z,2026-03-29T11:16:06.362Z
3935,12,287,364,287,364,287,364,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:06.522Z,2026-03-29T11:16:06.522Z
3936,12,289,355,289,355,289,355,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:06.679Z,2026-03-29T11:16:06.679Z
3937,12,290,247,290,290,290,247,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:06.836Z,2026-03-29T11:16:06.836Z
3938,12,292,238,292,292,292,238,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:06.995Z,2026-03-29T11:16:06.995Z
3939,12,294,400,294,294,294,400,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:07.153Z,2026-03-29T11:16:07.153Z
3940,12,295,387,295,295,295,387,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:07.309Z,2026-03-29T11:16:07.309Z
3941,12,303,302,303,302,303,302,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:07.465Z,2026-03-29T11:16:07.465Z
3942,12,304,296,304,304,304,296,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:07.622Z,2026-03-29T11:16:07.622Z
3943,12,307,311,307,307,307,311,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:07.777Z,2026-03-29T11:16:07.777Z
3944,12,308,373,308,308,308,373,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:07.935Z,2026-03-29T11:16:07.935Z
3945,12,312,326,312,312,312,326,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:08.094Z,2026-03-29T11:16:08.094Z
3946,12,316,382,316,316,316,382,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:08.254Z,2026-03-29T11:16:08.254Z
3947,12,327,309,327,327,327,309,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:08.411Z,2026-03-29T11:16:08.411Z
3948,12,328,413,328,328,328,413,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:08.571Z,2026-03-29T11:16:08.571Z
3949,12,329,272,329,329,329,272,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:08.729Z,2026-03-29T11:16:08.729Z
3950,12,331,237,331,331,331,237,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:08.890Z,2026-03-29T11:16:08.890Z
3951,12,332,344,332,344,332,344,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:09.047Z,2026-03-29T11:16:09.047Z
3952,12,336,371,336,336,336,371,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:09.204Z,2026-03-29T11:16:09.204Z
3953,12,338,314,338,338,338,314,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:09.362Z,2026-03-29T11:16:09.362Z
3954,12,340,286,340,340,340,286,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:09.519Z,2026-03-29T11:16:09.519Z
3955,12,342,264,342,342,342,264,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:09.678Z,2026-03-29T11:16:09.678Z
3956,12,383,405,383,383,383,405,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:09.836Z,2026-03-29T11:16:09.836Z
3957,12,384,263,384,384,384,263,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:09.994Z,2026-03-29T11:16:09.994Z
3958,12,388,288,388,288,388,288,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:10.153Z,2026-03-29T11:16:10.153Z
3959,12,389,357,389,389,389,357,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:10.311Z,2026-03-29T11:16:10.311Z
3960,12,390,360,390,390,390,360,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:10.470Z,2026-03-29T11:16:10.470Z
3961,12,392,313,392,392,392,313,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:10.636Z,2026-03-29T11:16:10.636Z
3962,12,394,281,394,281,394,281,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:10.796Z,2026-03-29T11:16:10.796Z
3963,12,396,298,396,396,396,298,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:10.953Z,2026-03-29T11:16:10.953Z
3964,12,397,293,397,293,397,293,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:11.109Z,2026-03-29T11:16:11.109Z
3965,12,414,339,414,414,414,339,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:11.267Z,2026-03-29T11:16:11.267Z
3966,12,416,378,416,378,416,378,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:11.425Z,2026-03-29T11:16:11.425Z
3967,12,417,254,417,417,417,254,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:11.583Z,2026-03-29T11:16:11.583Z
3968,12,418,449,418,418,418,449,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:11.740Z,2026-03-29T11:16:11.740Z
3969,12,421,485,421,421,421,485,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:11.897Z,2026-03-29T11:16:11.897Z
3970,12,422,419,422,419,422,419,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:12.056Z,2026-03-29T11:16:12.056Z
3971,12,423,455,423,423,423,455,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:12.214Z,2026-03-29T11:16:12.214Z
3972,12,450,480,450,450,450,480,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:12.371Z,2026-03-29T11:16:12.371Z
3973,12,454,459,454,454,454,459,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:12.531Z,2026-03-29T11:16:12.531Z
3974,12,456,426,456,426,456,426,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:12.689Z,2026-03-29T11:16:12.689Z
3975,12,457,453,457,457,457,453,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:12.848Z,2026-03-29T11:16:12.848Z
3976,12,460,505,460,460,460,505,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:13.008Z,2026-03-29T11:16:13.008Z
3977,12,461,428,461,428,461,428,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:13.167Z,2026-03-29T11:16:13.167Z
3978,12,462,458,462,458,462,458,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:13.324Z,2026-03-29T11:16:13.324Z
3979,12,463,425,463,463,463,425,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:13.479Z,2026-03-29T11:16:13.479Z
3980,12,464,445,464,445,464,445,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:13.636Z,2026-03-29T11:16:13.636Z
3981,12,502,494,502,494,502,494,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:13.795Z,2026-03-29T11:16:13.795Z
3982,12,511,578,511,578,511,578,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:13.951Z,2026-03-29T11:16:13.951Z
3983,12,512,519,512,519,512,519,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:14.114Z,2026-03-29T11:16:14.114Z
3984,12,514,539,514,514,514,539,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:14.270Z,2026-03-29T11:16:14.270Z
3985,12,515,624,515,515,515,624,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:14.426Z,2026-03-29T11:16:14.426Z
3986,12,530,589,530,530,530,589,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:14.582Z,2026-03-29T11:16:14.582Z
3987,12,531,596,531,531,531,596,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:14.739Z,2026-03-29T11:16:14.739Z
3988,12,532,533,532,533,532,533,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:14.895Z,2026-03-29T11:16:14.895Z
3989,12,535,534,535,534,535,534,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:15.052Z,2026-03-29T11:16:15.052Z
3990,12,537,545,537,537,537,545,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:15.213Z,2026-03-29T11:16:15.213Z
3991,12,540,562,540,540,540,562,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:15.372Z,2026-03-29T11:16:15.372Z
3992,12,541,552,541,541,541,552,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:15.530Z,2026-03-29T11:16:15.530Z
3993,12,542,613,542,613,542,613,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:15.688Z,2026-03-29T11:16:15.688Z
3994,12,544,620,544,620,544,620,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:15.846Z,2026-03-29T11:16:15.846Z
3995,12,568,566,568,568,568,566,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:16.002Z,2026-03-29T11:16:16.002Z
3996,12,570,628,570,628,570,628,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:16.159Z,2026-03-29T11:16:16.159Z
3997,12,571,577,571,577,571,577,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:16.316Z,2026-03-29T11:16:16.316Z
3998,12,572,513,572,513,572,513,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:16.472Z,2026-03-29T11:16:16.472Z
3999,12,573,549,573,573,573,549,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:16.631Z,2026-03-29T11:16:16.631Z
4000,12,579,547,579,547,579,547,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:16.788Z,2026-03-29T11:16:16.788Z
4001,12,580,543,580,543,580,543,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:16.944Z,2026-03-29T11:16:16.944Z
4002,12,583,603,583,583,583,603,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:17.100Z,2026-03-29T11:16:17.100Z
4003,12,608,509,608,509,608,509,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:17.258Z,2026-03-29T11:16:17.258Z
4004,12,609,529,609,609,609,529,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:17.416Z,2026-03-29T11:16:17.416Z
4005,12,612,601,612,612,612,601,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:17.574Z,2026-03-29T11:16:17.574Z
4006,12,614,528,614,614,614,528,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:17.730Z,2026-03-29T11:16:17.730Z
4007,12,615,582,615,582,615,582,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:17.889Z,2026-03-29T11:16:17.889Z
4008,12,616,581,616,581,616,581,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:18.047Z,2026-03-29T11:16:18.047Z
4009,12,617,592,617,617,617,592,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:18.204Z,2026-03-29T11:16:18.204Z
4010,12,618,538,618,618,618,538,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:18.362Z,2026-03-29T11:16:18.362Z
4011,12,621,554,621,621,621,554,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:18.524Z,2026-03-29T11:16:18.524Z
4012,12,622,584,622,584,622,584,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:18.679Z,2026-03-29T11:16:18.679Z
4013,12,623,576,623,623,623,576,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:18.848Z,2026-03-29T11:16:18.848Z
4014,12,635,660,635,660,635,660,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:19.005Z,2026-03-29T11:16:19.005Z
4015,12,637,668,637,637,637,668,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:19.161Z,2026-03-29T11:16:19.161Z
4016,12,639,636,639,639,639,636,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:19.317Z,2026-03-29T11:16:19.317Z
4017,12,640,711,640,640,640,711,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:19.476Z,2026-03-29T11:16:19.476Z
4018,12,642,657,642,657,642,657,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:19.641Z,2026-03-29T11:16:19.641Z
4019,12,643,650,643,643,643,650,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:19.804Z,2026-03-29T11:16:19.804Z
4020,12,644,695,644,644,644,695,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:19.962Z,2026-03-29T11:16:19.962Z
4021,12,647,669,647,647,647,669,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:20.120Z,2026-03-29T11:16:20.120Z
4022,12,681,641,681,681,681,641,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:20.279Z,2026-03-29T11:16:20.279Z
4023,12,682,748,682,748,682,748,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:20.436Z,2026-03-29T11:16:20.436Z
4024,12,686,689,686,686,686,689,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:20.599Z,2026-03-29T11:16:20.599Z
4025,12,690,704,690,690,690,704,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:20.758Z,2026-03-29T11:16:20.758Z
4026,12,691,739,691,739,691,739,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:20.917Z,2026-03-29T11:16:20.917Z
4027,12,693,659,693,693,693,659,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:21.074Z,2026-03-29T11:16:21.074Z
4028,12,697,654,697,697,697,654,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:21.232Z,2026-03-29T11:16:21.232Z
4029,12,725,678,725,725,725,678,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:21.389Z,2026-03-29T11:16:21.389Z
4030,12,726,677,726,677,726,677,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:21.545Z,2026-03-29T11:16:21.545Z
4031,12,730,707,730,730,730,707,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:21.714Z,2026-03-29T11:16:21.714Z
4032,12,733,661,733,661,733,661,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:21.873Z,2026-03-29T11:16:21.873Z
4033,12,734,754,734,754,734,754,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:22.034Z,2026-03-29T11:16:22.034Z
4034,12,736,649,736,649,736,649,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:22.196Z,2026-03-29T11:16:22.196Z
4035,12,763,785,763,785,763,785,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:22.364Z,2026-03-29T11:16:22.364Z
4036,12,764,816,764,816,764,816,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:22.523Z,2026-03-29T11:16:22.523Z
4037,12,766,773,766,766,766,773,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:22.694Z,2026-03-29T11:16:22.694Z
4038,12,769,826,769,826,769,826,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:22.855Z,2026-03-29T11:16:22.855Z
4039,12,770,835,770,835,770,835,false,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:23.012Z,2026-03-29T11:16:23.012Z
4040,12,772,798,772,772,772,798,true,2026-03-28,KvK #12 (Latest),KvK #12 (Latest),2026-03-29T11:16:23.172Z,2026-03-29T11:16:23.172Z
