kvk_id,season_id,kingdom_a,kingdom_b,prep_winner,castle_winner,attacker,defender,castle_captured,season_date,kvk_title,description,created_at,updated_at,kingdom_a_age_days,kingdom_b_age_days
145,6,27,37,27,27,27,37,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.463Z,2026-01-25T23:26:56.463Z,208,203
148,6,28,46,46,46,46,28,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.470Z,2026-01-25T23:26:56.470Z,207,201
155,6,29,35,29,35,29,35,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.488Z,2026-01-25T23:26:56.488Z,207,204
161,6,30,39,39,30,39,30,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.502Z,2026-01-25T23:26:56.502Z,207,203
164,6,31,55,55,55,55,31,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.510Z,2026-01-25T23:26:56.510Z,205,197
169,6,32,51,32,32,32,51,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.522Z,2026-01-25T23:26:56.522Z,206,200
174,6,34,41,41,41,41,34,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.536Z,2026-01-25T23:26:56.536Z,205,203
193,6,38,54,54,54,54,38,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.587Z,2026-01-25T23:26:56.587Z,202,199
203,6,40,50,40,50,40,50,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.614Z,2026-01-25T23:26:56.614Z,203,200
215,6,43,67,67,67,67,43,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.645Z,2026-01-25T23:26:56.645Z,202,195
218,6,44,59,44,44,44,59,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.653Z,2026-01-25T23:26:56.653Z,202,197
224,6,45,57,45,45,45,57,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.678Z,2026-01-25T23:26:56.678Z,202,197
235,6,47,64,64,64,64,47,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.717Z,2026-01-25T23:26:56.717Z,201,195
240,6,48,56,56,56,56,48,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.734Z,2026-01-25T23:26:56.734Z,201,198
259,6,52,63,63,52,63,52,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.782Z,2026-01-25T23:26:56.782Z,199,196
265,6,53,60,60,53,60,53,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.798Z,2026-01-25T23:26:56.798Z,199,196
288,6,61,62,61,61,61,62,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.859Z,2026-01-25T23:26:56.859Z,196,196
303,6,68,88,88,88,88,68,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.898Z,2026-01-25T23:26:56.898Z,194,188
309,6,69,115,115,115,115,69,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.914Z,2026-01-25T23:26:56.914Z,194,181
315,6,70,109,109,109,109,70,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.931Z,2026-01-25T23:26:56.931Z,194,182
320,6,71,104,71,71,71,104,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.944Z,2026-01-25T23:26:56.944Z,193,183
327,6,72,81,81,81,81,72,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.973Z,2026-01-25T23:26:56.973Z,193,190
333,6,73,97,97,97,97,73,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:56.990Z,2026-01-25T23:26:56.990Z,193,186
340,6,74,110,74,74,74,110,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.009Z,2026-01-25T23:26:57.009Z,192,181
345,6,75,86,86,86,86,75,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.024Z,2026-01-25T23:26:57.024Z,192,188
350,6,76,114,76,76,76,114,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.042Z,2026-01-25T23:26:57.042Z,191,181
358,6,77,79,77,77,77,79,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.075Z,2026-01-25T23:26:57.075Z,191,190
362,6,78,105,78,78,78,105,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.090Z,2026-01-25T23:26:57.090Z,191,183
371,6,80,95,80,95,80,95,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.121Z,2026-01-25T23:26:57.121Z,189,186
384,6,82,91,82,82,82,91,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.163Z,2026-01-25T23:26:57.163Z,189,187
389,6,83,84,83,84,83,84,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.177Z,2026-01-25T23:26:57.177Z,189,189
398,6,85,106,85,85,85,106,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.200Z,2026-01-25T23:26:57.200Z,189,183
408,6,87,92,92,92,92,87,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.230Z,2026-01-25T23:26:57.230Z,188,187
413,6,89,108,108,108,108,89,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.246Z,2026-01-25T23:26:57.246Z,188,182
416,6,90,107,90,90,90,107,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.253Z,2026-01-25T23:26:57.253Z,187,182
425,6,93,103,103,93,103,93,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.277Z,2026-01-25T23:26:57.277Z,187,183
428,6,94,113,113,113,113,94,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.285Z,2026-01-25T23:26:57.285Z,186,181
433,6,96,112,96,112,96,112,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.299Z,2026-01-25T23:26:57.299Z,186,181
438,6,98,111,111,98,111,98,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.315Z,2026-01-25T23:26:57.315Z,185,181
442,6,99,102,99,99,99,102,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.325Z,2026-01-25T23:26:57.325Z,185,184
444,6,100,101,101,101,101,100,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.330Z,2026-01-25T23:26:57.330Z,185,184
486,6,116,124,116,116,116,124,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.437Z,2026-01-25T23:26:57.437Z,180,178
491,6,117,128,128,128,128,117,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.450Z,2026-01-25T23:26:57.450Z,180,177
496,6,118,143,118,143,118,143,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.462Z,2026-01-25T23:26:57.462Z,180,174
502,6,119,127,127,127,127,119,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.477Z,2026-01-25T23:26:57.477Z,180,177
505,6,120,155,155,155,155,120,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.484Z,2026-01-25T23:26:57.484Z,179,171
510,6,121,166,166,166,166,121,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.497Z,2026-01-25T23:26:57.497Z,179,168
515,6,122,174,174,174,174,122,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.512Z,2026-01-25T23:26:57.512Z,179,167
520,6,123,139,123,139,123,139,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.525Z,2026-01-25T23:26:57.525Z,178,174
529,6,125,160,125,125,125,160,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.548Z,2026-01-25T23:26:57.548Z,178,170
533,6,126,171,171,171,171,126,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.559Z,2026-01-25T23:26:57.559Z,178,167
548,6,129,132,132,132,132,129,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.596Z,2026-01-25T23:26:57.596Z,177,176
553,6,130,150,150,130,150,130,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.608Z,2026-01-25T23:26:57.608Z,176,172
557,6,131,136,131,136,131,136,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.618Z,2026-01-25T23:26:57.618Z,176,175
564,6,133,134,134,134,134,133,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.634Z,2026-01-25T23:26:57.634Z,176,175
572,6,135,142,135,142,135,142,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.656Z,2026-01-25T23:26:57.656Z,175,174
579,6,137,145,145,145,145,137,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.673Z,2026-01-25T23:26:57.673Z,175,173
581,6,138,158,138,138,138,158,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.678Z,2026-01-25T23:26:57.678Z,175,171
586,6,140,144,140,144,140,144,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.690Z,2026-01-25T23:26:57.690Z,174,174
591,6,141,156,156,156,156,141,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.702Z,2026-01-25T23:26:57.702Z,174,171
605,6,146,157,146,157,146,157,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.736Z,2026-01-25T23:26:57.736Z,173,171
607,6,147,175,175,175,175,147,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.740Z,2026-01-25T23:26:57.740Z,173,167
610,6,148,153,148,153,148,153,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.749Z,2026-01-25T23:26:57.749Z,173,172
613,6,149,164,149,164,149,164,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.757Z,2026-01-25T23:26:57.757Z,173,169
621,6,151,159,159,159,159,151,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.779Z,2026-01-25T23:26:57.779Z,172,170
624,6,152,161,152,152,152,161,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.788Z,2026-01-25T23:26:57.788Z,172,170
629,6,154,167,154,154,154,167,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.802Z,2026-01-25T23:26:57.802Z,172,168
650,6,162,172,172,162,172,162,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.861Z,2026-01-25T23:26:57.861Z,170,167
652,6,163,165,165,165,165,163,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.866Z,2026-01-25T23:26:57.866Z,169,169
659,6,168,173,168,168,168,173,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.884Z,2026-01-25T23:26:57.884Z,168,167
661,6,169,170,169,169,169,170,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.889Z,2026-01-25T23:26:57.889Z,168,167
672,6,176,187,187,176,187,176,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.917Z,2026-01-25T23:26:57.917Z,166,164
678,6,177,235,235,235,235,177,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.933Z,2026-01-25T23:26:57.933Z,166,153
684,6,178,179,179,179,179,178,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.949Z,2026-01-25T23:26:57.949Z,166,166
693,6,180,200,200,200,200,180,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:57.987Z,2026-01-25T23:26:57.987Z,165,160
698,6,181,184,181,184,181,184,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.000Z,2026-01-25T23:26:58.000Z,165,163
704,6,182,231,231,231,231,182,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.015Z,2026-01-25T23:26:58.015Z,165,154
709,6,183,233,183,233,183,233,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.029Z,2026-01-25T23:26:58.029Z,165,153
720,6,185,186,186,185,186,185,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.059Z,2026-01-25T23:26:58.059Z,163,164
733,6,188,213,188,188,188,213,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.095Z,2026-01-25T23:26:58.095Z,163,158
740,6,189,191,191,191,191,189,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.114Z,2026-01-25T23:26:58.114Z,163,163
744,6,190,232,232,232,232,190,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.123Z,2026-01-25T23:26:58.123Z,163,153
751,6,192,214,214,214,214,192,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.140Z,2026-01-25T23:26:58.140Z,162,158
756,6,193,208,208,208,208,193,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.154Z,2026-01-25T23:26:58.154Z,162,159
759,6,194,216,194,194,194,216,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.163Z,2026-01-25T23:26:58.163Z,162,157
765,6,195,218,218,195,218,195,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.185Z,2026-01-25T23:26:58.185Z,162,157
769,6,196,220,220,220,220,196,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.196Z,2026-01-25T23:26:58.196Z,162,156
772,6,197,225,225,197,225,197,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.204Z,2026-01-25T23:26:58.204Z,161,155
776,6,198,211,211,198,211,198,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.216Z,2026-01-25T23:26:58.216Z,160,157
778,6,199,201,199,199,199,201,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.222Z,2026-01-25T23:26:58.222Z,161,160
787,6,202,212,202,212,202,212,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.247Z,2026-01-25T23:26:58.247Z,160,158
789,6,203,224,203,203,203,224,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.253Z,2026-01-25T23:26:58.253Z,160,155
792,6,204,230,230,204,230,204,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.262Z,2026-01-25T23:26:58.262Z,160,154
795,6,205,219,219,219,219,205,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.269Z,2026-01-25T23:26:58.269Z,160,155
798,6,206,217,217,217,217,206,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.277Z,2026-01-25T23:26:58.277Z,159,157
803,6,207,228,228,228,228,207,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.289Z,2026-01-25T23:26:58.289Z,159,154
809,6,209,227,227,227,227,209,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.307Z,2026-01-25T23:26:58.307Z,159,154
814,6,210,229,210,210,210,229,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.322Z,2026-01-25T23:26:58.322Z,159,154
828,6,215,226,226,226,226,215,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.356Z,2026-01-25T23:26:58.356Z,158,153
845,6,221,234,234,234,234,221,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.397Z,2026-01-25T23:26:58.397Z,156,153
847,6,222,223,223,222,223,222,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.402Z,2026-01-25T23:26:58.402Z,155,155
878,6,236,276,276,236,276,236,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.486Z,2026-01-25T23:26:58.486Z,152,144
883,6,237,282,237,282,237,282,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.498Z,2026-01-25T23:26:58.498Z,151,143
888,6,238,292,238,238,238,292,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.511Z,2026-01-25T23:26:58.511Z,152,141
892,6,239,248,239,239,239,248,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.522Z,2026-01-25T23:26:58.522Z,152,150
894,6,240,272,240,240,240,272,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.527Z,2026-01-25T23:26:58.527Z,151,145
899,6,241,242,241,242,241,242,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.540Z,2026-01-25T23:26:58.540Z,151,151
906,6,243,258,243,243,243,258,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.560Z,2026-01-25T23:26:58.560Z,150,147
910,6,244,281,281,244,281,244,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.571Z,2026-01-25T23:26:58.571Z,150,143
914,6,245,260,245,245,245,260,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.582Z,2026-01-25T23:26:58.582Z,150,147
920,6,246,270,246,246,246,270,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.599Z,2026-01-25T23:26:58.599Z,150,145
925,6,247,284,284,284,284,247,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.613Z,2026-01-25T23:26:58.613Z,150,142
931,6,249,264,249,249,249,264,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.628Z,2026-01-25T23:26:58.628Z,149,146
934,6,250,278,278,250,278,250,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.636Z,2026-01-25T23:26:58.636Z,149,144
937,6,251,252,252,252,252,251,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.645Z,2026-01-25T23:26:58.645Z,149,149
945,6,253,261,261,253,261,253,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.670Z,2026-01-25T23:26:58.670Z,149,147
948,6,254,267,267,267,267,254,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.678Z,2026-01-25T23:26:58.678Z,148,146
954,6,255,268,268,255,268,255,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.696Z,2026-01-25T23:26:58.696Z,148,146
958,6,256,283,283,283,283,256,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.708Z,2026-01-25T23:26:58.708Z,148,143
963,6,257,294,294,257,294,257,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.723Z,2026-01-25T23:26:58.723Z,148,141
970,6,259,299,259,259,259,299,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.740Z,2026-01-25T23:26:58.740Z,147,140
979,6,262,265,265,265,265,262,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.763Z,2026-01-25T23:26:58.763Z,146,146
985,6,263,305,263,263,263,305,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.778Z,2026-01-25T23:26:58.778Z,146,139
991,6,266,290,266,266,266,290,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.795Z,2026-01-25T23:26:58.795Z,146,141
996,6,269,297,269,297,269,297,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.811Z,2026-01-25T23:26:58.811Z,145,139
1001,6,271,287,271,271,271,287,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.825Z,2026-01-25T23:26:58.825Z,145,142
1006,6,273,293,273,273,273,293,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.839Z,2026-01-25T23:26:58.839Z,145,141
1010,6,274,312,312,312,312,274,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.850Z,2026-01-25T23:26:58.850Z,144,138
1013,6,275,311,275,275,275,311,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.857Z,2026-01-25T23:26:58.857Z,144,138
1019,6,277,300,277,277,277,300,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.871Z,2026-01-25T23:26:58.871Z,144,140
1027,6,279,315,315,315,315,279,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.891Z,2026-01-25T23:26:58.891Z,143,138
1030,6,280,285,285,285,285,280,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.899Z,2026-01-25T23:26:58.899Z,143,142
1046,6,286,333,333,333,333,286,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.937Z,2026-01-25T23:26:58.937Z,142,135
1051,6,288,301,301,288,301,288,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.950Z,2026-01-25T23:26:58.950Z,142,140
1054,6,289,309,289,289,289,309,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.957Z,2026-01-25T23:26:58.957Z,141,139
1059,6,291,320,291,291,291,320,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.969Z,2026-01-25T23:26:58.969Z,141,137
1066,6,295,330,330,330,330,295,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:58.986Z,2026-01-25T23:26:58.986Z,140,136
1069,6,296,357,357,357,357,296,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.001Z,2026-01-25T23:26:59.001Z,140,132
1074,6,298,351,351,351,351,298,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.014Z,2026-01-25T23:26:59.014Z,140,133
1079,6,302,308,308,308,308,302,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.028Z,2026-01-25T23:26:59.028Z,139,139
1081,6,303,358,358,303,358,303,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.033Z,2026-01-25T23:26:59.033Z,139,132
1083,6,304,313,313,304,313,304,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.038Z,2026-01-25T23:26:59.038Z,139,138
1087,6,306,336,306,306,306,336,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.048Z,2026-01-25T23:26:59.048Z,139,135
1089,6,307,326,307,326,307,326,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.053Z,2026-01-25T23:26:59.053Z,138,136
1095,6,310,314,310,310,310,314,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.068Z,2026-01-25T23:26:59.068Z,138,138
1119,6,316,325,325,325,325,316,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.129Z,2026-01-25T23:26:59.129Z,138,136
1124,6,317,318,317,317,317,318,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.142Z,2026-01-25T23:26:59.142Z,138,137
1134,6,319,353,319,319,319,353,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.168Z,2026-01-25T23:26:59.168Z,137,133
1144,6,321,335,335,321,335,321,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.196Z,2026-01-25T23:26:59.196Z,137,135
1147,6,322,331,322,331,322,331,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.204Z,2026-01-25T23:26:59.204Z,137,136
1152,6,323,364,364,364,364,323,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.218Z,2026-01-25T23:26:59.218Z,137,132
1158,6,324,340,340,340,340,324,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.236Z,2026-01-25T23:26:59.236Z,137,134
1170,6,327,339,339,339,339,327,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.269Z,2026-01-25T23:26:59.269Z,136,135
1175,6,328,338,328,338,328,338,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.285Z,2026-01-25T23:26:59.285Z,136,135
1178,6,329,343,329,343,329,343,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.294Z,2026-01-25T23:26:59.294Z,136,134
1189,6,332,341,332,341,332,341,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.328Z,2026-01-25T23:26:59.328Z,136,134
1196,6,334,346,346,346,346,334,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.348Z,2026-01-25T23:26:59.348Z,135,134
1204,6,337,360,337,337,337,360,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.371Z,2026-01-25T23:26:59.371Z,135,132
1222,6,342,354,354,354,354,342,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.418Z,2026-01-25T23:26:59.418Z,134,133
1229,6,344,355,355,355,355,344,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.438Z,2026-01-25T23:26:59.438Z,134,133
1231,6,345,359,359,345,359,345,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.443Z,2026-01-25T23:26:59.443Z,134,132
1238,6,347,352,347,352,347,352,false,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.461Z,2026-01-25T23:26:59.461Z,134,133
1240,6,348,356,356,356,356,348,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.467Z,2026-01-25T23:26:59.467Z,133,132
1243,6,349,361,361,361,361,349,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.474Z,2026-01-25T23:26:59.474Z,133,132
1247,6,350,362,350,350,350,362,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.484Z,2026-01-25T23:26:59.484Z,133,132
1275,6,363,365,365,365,365,363,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.552Z,2026-01-25T23:26:59.552Z,132,132
1281,6,366,403,403,403,403,366,true,2025-10-11,KvK #6,KvK #6,2026-01-25T23:26:59.569Z,2026-01-25T23:26:59.569Z,131,126
